lat lon wh time ws
-23.335518 152.8482 1.8080001 12035.176166720921 7.2999997
-23.354225 152.85556 0.929 12045.091821153415 1.37
-23.34715 152.8516 0.91050005 12055.007467279094 4.18
-23.35214 152.85208 0.847 12064.923114601406 2.745
-23.35329 152.85013 0.90700006 12074.838759675156 5.565
-23.344387 152.84393 2.4950001 12084.754402217106 8.844999
-23.348392 152.8461 1.4995 12094.670047923923 7.23
-23.359009 152.8535 2.029 12104.58569471573 7.9399996
-23.34127 152.84857 0.957 12114.50133074727 6.2799997
-23.332178 152.84648 3.2210002 12124.416964699049 13.049999
-23.353905 152.8572 2.7165 12134.33260299114 10.895
-23.33874 152.85251 2.503 12144.248230839497 9.71
-23.351994 152.85703 3.2730002 12154.163882310619 10.98
-23.334923 152.8486 1.5760001 12164.079528825532 8.375
-23.337648 152.84958 2.1075 12173.99517840345 8.045
-23.333721 152.84694 2.21 12183.910824291059 11.37
-23.353191 152.85376 0.98 12193.826473885973 6.41
-23.361145 152.85515 2.0870001 12203.742120406532 9.83
-23.355503 152.85153 1.0550001 12213.657764304779 2.375
-23.359898 152.85335 1.9695001 12223.573410825338 9.535
-23.346916 152.84872 1.3330001 12233.48905142321 7.335
-23.350286 152.85071 1.7525 12243.404692789714 8.775
-23.348412 152.84949 0.8105 12253.320330765331 4.24
-23.352215 152.85205 1.1505 12263.235968853987 7.8849998
-23.335524 152.84775 1.0500001 12273.151600906975 7.3
-23.332376 152.85175 0.88000005 12283.067234401009 6.4849997
    
-23.333069 152.84929 1.332 12302.898533799918 6.41
-23.358006 152.85611 2.0635 12312.814186921285 9.424999
-23.349333 152.84872 1.108 12322.729831181234 4.51
-23.350351 152.84804 1.1825001 12332.645478063496 3.5149999
-23.357536 152.85222 1.8720001 12342.561126211658 6.6949997
-23.343313 152.84772 0.8755001 12352.476766040898 1.1949999
-23.347902 152.85101 0.86050004 12362.392406955245 3.935
-23.34761 152.85126 1.0830001 12372.308044207573 6.0699997
-23.349897 152.85266 1.4160001 12382.223680894647 2.45
-23.353865 152.85616 3.1225002 12392.139317999943 12.799999
-23.318493 152.84438 1.307 12402.054944904463 6.84
-23.327236 152.84756 2.1265001 12411.970594527666 9.795
-23.33821 152.84924 2.7800002 12421.886247920338 10.73
-23.35754 152.85402 2.2425 12431.801902217208 9.849999
-23.354065 152.84885 1.0785 12441.717550726957 6.9849997
-23.353695 152.84723 2.147 12451.633199598524 9.23
-23.351688 152.84764 1.5205001 12461.548845757381 6.0699997
-23.334057 152.84131 5.3365 12471.464484139928 14.384999
-23.348675 152.84885 0.819 12491.295760904904 5.0649996
-23.359455 152.85507 1.0505 12501.211397275561 3.695
-23.337305 152.84933 2.732 12511.127024943009 12.759999
-23.337626 152.85587 2.4760003 12521.04265630088 10.325
-23.342682 152.85715 2.746 12530.95830711082 10.7
-23.332932 152.8499 1.9330001 12540.873954535578 7.2
-23.33613 152.84738 3.111 12550.789603859186 12.125
-23.353754 152.8516 1.7635001 12560.705256528454 8.965
-23.348969 152.8469 1.4550002 12570.620904314914 4.06
-23.345707 152.84378 1.306 12580.536552372738 6.7599998
-23.328691 152.83685 1.862 12590.452191885503 10.415
-23.338516 152.84258 2.581 12600.36783320678 10.63
-23.347986 152.8475 0.6585 12610.283472561277 1.04
-23.349266 152.85007 1.1890001 12620.199108638044 4.095
-23.356518 152.85715 1.7335 12630.114743855782 9.584999
-23.337622 152.85135 1.8640001 12640.030378694879 9.809999
-23.347506 152.85544 1.3335 12649.9460288267 5.6499996
-23.333033 152.84715 1.4480001 12659.861671368591 8.03
-23.347004 152.85025 2.7425003 12669.777319788001 12.53
-23.347858 152.8482 1.092 12679.692964952264 7.0
-23.346687 152.84756 0.75900006 12689.608609573916 4.44
-23.36102 152.85579 2.2070003 12699.52425618493 10.54
-23.346163 152.85124 0.99 12709.439892352035 7.0699997
-23.334835 152.84702 1.4640001 12719.355526529951 8.65
-23.343092 152.85135 1.194 12729.271163985657 8.045
-23.340069 152.85156 0.88400006 12739.18679796008 1.3399999
-23.335983 152.85254 0.916 12749.102431177162 4.9799995
-23.333786 152.8532 1.082 12759.018071122351 3.74
-23.338827 152.85345 2.3910003 12768.93372151698 10.915
-23.33472 152.84912 2.4280002 12778.849368127878 10.91
-23.32474 152.84271 1.148 12788.765012749587 6.425
-23.337605 152.847 1.2260001 12798.68066261569 4.97
-23.321714 152.83978 1.4755001 12808.5963047056 6.795
-23.33926 152.84889 1.534 12818.51195104525 7.0299997
-23.34127 152.85162 1.8720001 12828.42758951825 3.895
-23.33548 152.85085 1.404 12838.343223108328 6.18
-23.336897 152.85309 1.093 12848.258857354056 3.59
-23.339056 152.85411 3.7200003 12858.1744988336 14.69
-23.339453 152.85262 1.5780001 12868.090149310068 6.93
-23.334719 152.85002 1.174 12878.005796694546 5.0299997
-23.33015 152.84665 1.845 12887.921442238148 9.67
-23.360249 152.85733 1.1695001 12897.837094816961 7.925
-23.355473 152.85217 2.7795 12907.752738896117 13.799999
-23.344582 152.84549 1.8025 12917.668381890166 8.2699995
-23.34684 152.84619 1.5875001 12927.584028410725 7.97
-23.362827 152.85324 0.95750004 12937.499676784908 7.185
-23.34373 152.84506 1.7290001 12947.415313313832 7.0299997
-23.34063 152.84442 1.1060001 12957.330951153766 5.3199997
-23.354982 152.85211 1.1115 12967.246591661242 3.28
-23.335272 152.84673 1.248 12977.16222249344 7.1
-23.321318 152.84525 2.2990003 12987.077852494956 10.965
-23.34267 152.85385 2.309 12996.993504593498 8.76
    
-23.340084 152.84894 1.0960001 13016.824794921908 9.07
-23.36182 152.85677 1.264 13026.740445149713 3.03
-23.34164 152.84686 1.7675002 13036.656085883267 9.110001
-23.338648 152.84604 1.3145001 13046.571730414522 6.0699997
-23.320734 152.83963 1.5505 13056.487367983209 6.97
-23.3226 152.84152 0.95300007 13066.403006546549 4.8
-23.347034 152.85208 0.82150006 13076.318648455548 6.0299997
-23.354698 152.85568 0.99250007 13086.234286137333 5.68
-23.321861 152.83926 2.2615001 13096.149925876176 10.68
-23.349146 152.85107 1.9025002 13106.065578799753 8.929999
-23.34186 152.84848 1.1830001 13115.981221788214 4.515
-23.321285 152.83902 1.3110001 13125.8968593569 11.62
-23.32131 152.83795 1.5885 13135.812500452157 5.085
-23.339579 152.84634 1.3455 13145.728145254601 7.835
-23.335571 152.84665 2.163 13155.6437846318 10.305
-23.319176 152.84286 1.177 13165.559419126133 6.87
-23.336018 152.85416 1.6865001 13175.47505750868 8.895
-23.330835 152.85336 1.8310001 13185.390691641369 2.55
-23.318678 152.84406 1.398 13195.306337528978 8.74
-23.319672 152.84201 1.5345001 13205.221985880518 6.47
-23.342682 152.85152 1.4670001 13215.137639001943 5.23
-23.334585 152.84857 1.7010001 13225.053282894602 8.844999
-23.318382 152.84195 0.989 13234.968922616448 4.61
-23.342602 152.85199 1.9030001 13244.884569769958 7.8199997
-23.319378 152.83954 1.1860001 13254.800204445142 7.4399996
-23.31999 152.83826 1.5065 13264.715844997787 8.67
-23.358994 152.85608 1.093 13274.631496582064 4.1549997
-23.318773 152.83762 1.593 13284.547137858113 9.389999
-23.353487 152.85266 1.7925 13294.462793918152 2.585
-23.337196 152.84436 1.128 13304.378434244776 7.87
-23.32108 152.83592 1.427 13314.294072175166 4.2749996
-23.348145 152.84789 1.6205001 13324.20971889922 5.475
-23.321674 152.83905 2.1160002 13334.125350590446 9.36
-23.321972 152.84389 1.5025 13344.040987517743 5.23
-23.334244 152.85193 1.4165001 13353.956628598855 11.23
-23.320658 152.84299 0.8855001 13363.872272768407 6.6099997
-23.340576 152.84882 1.365 13373.78792408132 8.03
-23.337364 152.84573 1.3180001 13383.70356978802 6.8549995
-23.320526 152.83804 2.6705003 13393.619212872582 11.6449995
-23.319956 152.83841 1.1805 13403.534858624509 4.88
-23.319206 152.8389 2.769 13413.450500669074 10.625
-23.346863 152.85126 1.141 13423.366146285436 5.52
-23.999376 152.99945 1.2520001 13427.76619086368 3.9199998
-23.32221 152.83914 0.69850004 13433.28177716292 5.085
-23.322594 152.83951 0.6975 13443.197413443122 3.62
-23.323906 152.84326 2.3600001 13453.113049598993 10.505
-23.322067 152.8453 0.725 13463.02868917113 5.7799997
-23.322083 152.84375 0.8855001 13472.944342357456 3.6299999
-23.3364 152.84726 1.4405 13482.859996654326 6.89
-23.320965 152.83624 1.3060001 13492.77564199944 1.43
-23.345749 152.84418 1.2190001 13502.691296115401 6.3799996
-23.343689 152.84302 3.5030003 13512.606942455168 15.19
-23.997381 152.99893 1.6840001 13517.006991471164 5.12
-23.3469 152.84673 1.53 13522.522586398642 6.9849997
-23.997816 152.99876 2.5830002 13526.922632740112 5.83
-23.344906 152.8486 2.288 13532.438225414138 9.264999
-23.997366 152.9996 1.554 13536.83827021846 5.68
-23.342606 152.84906 1.743 13542.353860767558 9.849999
-23.319002 152.84021 1.9725001 13552.26948868361 8.58
-23.338577 152.85104 1.103 13562.185130185739 5.54
-23.337479 152.8494 2.1955001 13572.100780775305 4.8599997
-23.319805 152.84116 1.218 13582.01642487559 5.475
-23.342417 152.85042 1.9920001 13591.93207573786 9.53
-23.34663 152.85027 1.5105001 13601.847719455254 9.535
-24.457851 154.20966 2.0700002 13631.033338606125 8.97
-24.486134 154.7785 1.9275 13636.549323187908 7.99
-24.457909 154.2113 1.7035 13640.948982295231 5.285
-24.472612 154.77505 5.4285 13646.464959807228 14.029999
-24.442904 154.22008 1.0580001 13650.864623661735 2.12
-24.484558 154.7833 3.5980003 13656.380596969044 14.62
-24.454046 154.21771 2.67 13660.780253182864 8.37
-24.484411 154.78687 1.7065 13666.296226580627 6.02
-24.453945 154.22198 0.85300004 13670.695882703993 6.7799997
-24.48831 154.78835 2.384 13676.211871111882 4.42
-24.464031 154.21327 1.756 13680.611533383955 6.6499996
-24.484821 154.78464 1.3360001 13686.127522017923 6.47
-24.441605 154.2216 1.432 13690.527187861735 7.47
-24.478107 154.7812 1.5110002 13696.043169538723 6.2349997
-24.455278 154.21437 1.738 13700.442831398337 9.36
-24.467684 154.77599 2.3950002 13705.958813114907 7.06
-24.446768 154.21707 1.8790001 13710.358477828442 8.54
-24.488169 154.78508 4.8860006 13715.874461353407 13.289999
-24.46391 154.20847 1.812 13720.274116527406 3.54
-24.484985 154.78352 2.203 13725.790102267754 8.54
-24.452194 154.21478 1.024 13730.189761827234 4.3399997
-24.470263 154.77748 2.786 13735.70574001735 7.99
-24.452223 154.21744 1.292 13740.105403826688 1.3399999
-24.485931 154.78658 1.393 13745.621384910308 4.2
-24.450003 154.22006 2.401 13750.021048247698 5.4
-24.465338 154.77719 1.5435001 13755.537027723505 6.0199995
-24.452608 154.21698 2.344 13759.936695240205 9.78
-24.47651 154.78241 1.2815001 13765.452674696222 5.63
-24.45671 154.21321 1.5500001 13769.852337420452 7.35
-24.485382 154.7858 0.7735 13775.368316786014 4.2749996
-24.456892 154.21286 1.2650001 13779.76797688799 6.06
-24.485802 154.20183 1.8190001 13789.683606770821 7.69
-24.472538 154.77945 1.8570001 13795.199586746749 4.335
-24.472921 154.2102 2.2580001 13799.59925075958 7.12
-24.488754 154.78487 1.6815001 13805.115243485081 6.245
-24.451876 154.21841 2.3370001 13809.514909939258 4.21
-24.48908 154.78442 0.9355 13815.030896120414 6.1099997
-24.471949 154.20801 1.093 13819.430555193918 2.33
-24.477104 154.77893 2.0975003 13824.946541431593 8.3
-24.454132 154.21489 1.2 13829.346204788773 4.7599998
-24.471584 154.77611 1.853 13834.862183159683 5.16
-24.45278 154.21489 1.5020001 13839.261846878566 7.66
-24.469666 154.77438 1.0 13844.777822717791 5.66
-24.450396 154.21597 4.8310003 13849.177487250417 13.15
-24.468374 154.77484 1.0380001 13854.693460376933 5.62
    
-24.468601 154.77698 2.7305002 13864.609103461378 10.014999
    
-24.468834 154.77722 3.3945003 13874.52475287544 11.474999
    
-24.470005 154.77863 1.6570001 13884.4403968642 3.85
    
-24.47057 154.77985 1.8410001 13894.356035382312 10.0
    
-24.478445 154.78592 1.018 13904.271671549533 4.2599998
-24.469423 154.21286 0.966 13908.671328486642 4.2799997
-24.469082 154.78233 1.0840001 13914.18731183093 3.3999999
-24.477749 154.20866 3.4340003 13918.586979166721 13.61
-24.471077 154.7811 1.8695002 13924.102966195554 4.3050003
-24.476248 154.20934 1.366 13928.502629032824 7.96
-24.468235 154.77979 2.1395001 13934.018612929445 8.95
-24.474195 154.20935 1.2080001 13938.418273383286 4.61
-24.47927 154.78549 1.5580001 13943.934257812449 5.22
-24.471462 154.20935 1.4790001 13948.333912760369 5.96
-24.48009 154.78604 1.133 13953.8498943866 3.24
-24.470984 154.21051 2.5700002 13958.24954784254 10.92
-24.48014 154.78653 1.5380001 13963.765527343727 6.45
-24.473799 154.20943 0.97 13968.16519314237 4.89
-24.479485 154.7792 2.289 13973.68118742772 7.29
-24.473482 154.20673 1.9250001 13978.080853101914 6.5
-24.489725 154.78062 1.247 13983.596847059438 5.5
-24.47449 154.2045 2.5800002 13987.996508065728 9.54
-24.481224 154.7771 3.5370002 13993.512495569303 12.17
-24.475328 154.20363 2.25 13997.91215476708 3.31
-24.48131 154.77963 1.5710001 14003.428138201707 7.69
-24.477245 154.2027 3.0970001 14007.827793873032 8.2699995
-24.481424 154.7816 2.572 14013.343774685287 11.13
-24.477947 154.2039 2.6320002 14017.743427553563 4.74
-24.483334 154.7845 1.5830001 14023.25940746162 5.31
-24.476946 154.20459 1.3850001 14027.659070638008 7.06
-24.465572 154.77142 2.0685 14033.17505807383 9.725
-24.477083 154.20187 1.447 14037.574723307276 3.99
-24.467049 154.77121 0.9710001 14043.090708719916 4.92
-24.453041 154.212 0.934 14047.490376925969 2.895
-24.481316 154.7795 1.0070001 14053.006358819199 4.7599998
-24.474325 154.20248 1.2720001 14057.406015082495 5.12
-24.481173 154.7812 2.528 14062.922001229716 9.09
-24.47373 154.20358 0.87200004 14067.321655092645 4.46
-24.469069 154.7767 2.2175002 14072.837637532502 10.695
-24.472975 154.20534 2.2470002 14077.237293836777 8.059999
-24.483238 154.78462 2.6000001 14082.753278175602 11.2699995
-24.475632 154.20743 2.0210001 14087.152930772514 6.6499996
-24.468071 154.77905 2.9845002 14092.668915925198 12.610001
-24.47698 154.20651 2.2250001 14097.068582028965 8.88
-24.471313 154.77808 0.70750004 14102.584571487969 3.6399999
-24.479837 154.20384 1.156 14106.984235206852 5.42
-24.4723 154.77744 1.2020001 14112.500221987139 5.255
-24.456757 154.21251 1.743 14116.89988823788 8.505
-24.478159 154.77937 1.5480001 14122.415867693839 6.665
-24.459595 154.20892 1.1060001 14126.815529966028 3.28
-24.46686 154.77344 2.861 14132.331505172187 12.0
-24.457745 154.20941 2.8200002 14136.731169433566 10.075
-24.469307 154.77441 1.258 14142.247142740875 2.34
-24.480984 154.20259 1.7770001 14146.646799768554 6.74
-24.469458 154.77325 1.5355 14152.162786978297 7.175
-24.480843 154.20244 1.672 14156.562452437822 6.0299997
-24.485004 154.77922 1.2620001 14162.078442993108 5.54
-24.480911 154.20396 0.845 14166.47810094757 6.0899997
-24.490467 154.78416 1.44 14171.994089897955 5.22
-24.480871 154.20503 1.105 14176.393743037479 5.44
-24.48219 154.78336 2.9390001 14181.909727285849 4.95
-24.475912 154.20782 1.6340001 14186.309380425373 5.6299996
-24.4835 154.78726 1.6350001 14191.825361508993 7.79
-24.477057 154.20963 1.327 14196.225011167116 3.02
-24.482698 154.78702 1.6700001 14201.740999168134 8.13
-24.477503 154.20628 1.5560001 14206.140661643702 7.5499997
-24.480293 154.78053 1.5660001 14211.65665418841 8.3
-24.479942 154.2025 0.762 14216.056315431953 1.11
-24.48216 154.7807 2.5410001 14221.572304144967 9.88
-24.478992 154.20256 1.3870001 14225.971963613993 4.7599998
-24.482643 154.78374 1.32 14231.487947772024 6.3599997
-24.479605 154.20348 1.394 14235.887604347547 5.27
-24.479834 154.78644 1.0170001 14241.403584255604 5.58
-23.50439 154.64113 2.5705001 13631.033568522136 10.68
-23.50845 154.33594 2.355 13636.549087456544 9.285
-23.50448 154.6428 2.19 13640.94921223959 8.2
-23.494896 154.33258 4.7555003 13646.464723985468 11.745
    
-23.506859 154.34068 3.5520003 13656.380361147225 13.509999
-23.500683 154.64919 2.5445 13660.780483127222 7.765
-23.506687 154.34421 1.4510001 13666.295990758808 5.46
-23.500599 154.65343 0.78900003 13670.696112648293 5.68
-23.510569 154.34564 2.1520002 13676.211635290063 5.1
-23.510708 154.64479 1.7735001 13680.61176323786 7.7999997
-23.507046 154.34195 1.3000001 13686.127286218689 7.17
-23.48825 154.65295 1.6875 13690.52741776075 9.16
-23.500298 154.33853 1.388 13696.042933728255 5.505
-23.501968 154.64586 1.5735002 13700.44306134258 8.2699995
-23.489841 154.33337 2.4150002 13705.958577473997 6.62
-23.493456 154.64853 2.0055 13710.358707772684 8.57
-23.51036 154.34227 4.724 13715.874225531705 11.03
-23.51064 154.64008 1.9980001 13720.274346449121 1.885
-23.507168 154.34074 2.2065 13725.789866446052 9.139999
-23.4989 154.64624 0.96300006 13730.18999174895 3.7799997
-23.492418 154.33485 2.315 13735.705504376441 8.54
-23.49893 154.64885 1.3275001 13740.105633748346 4.5199995
-23.508121 154.34383 1.286 13745.621149088489 4.46
-23.49673 154.65146 1.9415001 13750.02127816662 6.5299997
-23.487495 154.33463 1.5770001 13755.536791901803 5.715
-23.499378 154.64838 2.3725 13759.936925184447 9.225
-23.4987 154.33974 1.3565001 13765.45243891963 6.14
-23.503525 154.64465 1.1915001 13769.852567274298 6.725
-23.50759 154.34305 0.77400005 13775.368080964312 4.5249996
-23.503727 154.64432 1.2035 13779.768206832348 5.97
-23.508217 154.64442 2.158 13789.68384259264 8.78
-23.49467 154.33684 1.728 13795.199350925046 4.92
-23.495283 154.65265 2.5860002 13799.599486581283 8.16
-23.510899 154.34216 1.8870001 13805.11500766332 7.505
-23.498636 154.64972 2.5040002 13809.5151398835 4.8199997
-23.511223 154.3417 0.94850004 13815.030660310003 5.765
-23.494268 154.65045 1.406 13819.43079101562 5.27
-23.499237 154.3363 2.027 13824.946305609774 8.625
-23.500877 154.64627 1.269 13829.346434733074 6.21
-23.49373 154.33353 2.0400002 13834.86194733798 6.96
-23.499508 154.6463 1.3145001 13839.26207680034 8.285
-23.49184 154.33183 0.985 13844.777586895972 5.9049997
-23.497105 154.64737 4.385 13849.177717172133 12.21
-23.490578 154.3323 1.0075 13854.693224555114 6.075
-23.508137 154.64458 1.8190001 13859.09335243504 6.0099998
-23.490845 154.33444 2.765 13864.60886763956 11.565
-23.486782 154.6524 1.8430002 13869.00900750194 7.535
-23.491123 154.33469 3.3715003 13874.52451709885 12.33
-23.510288 154.64078 2.874 13878.924648618326 9.29
-23.492329 154.33606 1.1520001 13884.440161042381 4.035
-23.487652 154.65082 1.588 13888.840295591042 6.99
-23.492905 154.33728 2.0445 13894.355799560552 10.59
-23.487047 154.65268 2.2125 13898.755932617176 9.245
-23.500784 154.3433 1.054 13904.271435727715 5.7
-23.491693 154.65544 0.82500005 13908.67156430846 3.3
-23.491392 154.33983 1.095 13914.187076009111 2.83
-23.499992 154.65128 4.3380003 13918.587214988424 12.84
-23.493382 154.33856 2.0295 13924.102730385144 2.7849998
-23.498459 154.65195 1.5500001 13928.502864854643 9.0199995
-23.490536 154.33728 2.461 13934.01837711758 9.59
-23.496387 154.65198 1.2930001 13938.418509204988 6.42
-23.501598 154.34286 1.914 13943.934021990746 5.93
-23.493635 154.65201 1.5250001 13948.334148582187 5.7799997
-23.502422 154.34343 1.024 13953.84965856478 4.08
-23.493132 154.65315 2.578 13958.249783664243 11.3
-23.502474 154.34395 1.406 13963.765291522024 6.77
-23.495932 154.65205 0.864 13968.165428964072 3.6299999
-23.501816 154.33669 1.3800001 13973.6809516059 5.38
-23.495602 154.64929 1.4480001 13978.08108891244 5.18
-23.512077 154.33804 1.1945 13983.596611237735 5.2299995
-23.496618 154.64705 2.18 13987.99674388743 7.5499997
-23.503567 154.33458 3.7070003 13993.512259747484 13.12
-23.49749 154.6462 2.0440001 13997.912390588783 6.96
-23.503656 154.33707 1.32 14003.427902379888 6.87
-23.499449 154.64531 3.2300003 14007.828029694734 8.3
-23.503763 154.33902 2.411 14013.343538863584 9.469999
-23.500181 154.64655 1.955 14017.743663375266 4.6
-23.505651 154.34189 1.608 14023.259171639918 6.22
-23.499187 154.64722 1.3820001 14027.659306459827 6.7999997
-23.487827 154.32895 2.1525002 14033.17482225207 10.09
-23.499321 154.64449 1.8090001 14037.574959129095 5.56
-23.48928 154.3287 1.0215001 14043.090472909447 5.0699997
-23.4997 154.64345 0.874 14047.4906068251 3.6799998
-23.503572 154.33682 1.1880001 14053.006123006577 1.41
-23.496563 154.6451 1.5550001 14057.406250904198 2.23
-23.503426 154.33847 2.5240002 14062.921765408013 8.679999
-23.495975 154.64622 1.103 14067.321890914347 2.6399999
-23.491291 154.33408 2.0305002 14072.8374017108 9.469999
-23.49523 154.64798 2.163 14077.237529658596 8.98
-23.505476 154.34192 2.5960002 14082.7530423539 11.509999
-23.497894 154.65005 2.0270002 14087.153166594333 6.3599997
-23.490274 154.33652 2.8915 14092.668680103496 13.12
-23.499256 154.64911 2.249 14097.068817839492 9.09
-23.49353 154.33551 0.69200003 14102.584335666266 1.74
-23.502136 154.64644 0.95600003 14106.98447102867 3.72
-23.494537 154.33484 1.191 14112.49998616532 5.425
-23.503508 154.64395 1.4720001 14116.900118091726 7.49
-23.500414 154.33672 1.6665001 14122.415631872136 5.3199997
-23.506378 154.6404 1.0610001 14126.81575991027 4.25
-23.489075 154.33087 2.831 14132.331269350369 12.45
-23.504538 154.64085 3.104 14136.731399377924 12.21
-23.49149 154.33188 1.2810001 14142.246906941757 3.335
-23.503338 154.64516 2.0470002 14146.647035590257 8.16
-23.491611 154.33075 1.59 14152.162551156478 8.045
-23.503166 154.64496 1.7420001 14156.562688259524 6.19
-23.507174 154.33661 1.399 14162.078207182698 6.5299997
-23.503214 154.64648 0.984 14166.478336769389 6.2999997
-23.51266 154.34146 1.4315001 14171.993854076252 5.4300003
-23.50316 154.64758 1.079 14176.393978859182 4.5099998
-23.504389 154.3407 2.6350002 14181.909491464146 3.86
-23.498182 154.65039 1.3570001 14186.309616247076 6.0899997
-23.50573 154.34457 1.4640001 14191.825125687174 6.48
-23.499317 154.65222 1.378 14196.225246943766 1.9399999
-23.504953 154.34438 1.713 14201.740763346315 7.96
-23.499762 154.6489 1.6980001 14206.14089744282 8.33
-23.502565 154.33792 1.422 14211.65641836659 7.8599997
    
-23.50447 154.33809 3.285 14221.572068323148 11.37
-23.50125 154.64519 1.654 14225.972199435811 5.5099998
-23.504995 154.3411 1.299 14231.487711950205 6.93
-23.501871 154.64613 1.508 14235.88784016925 4.23
-23.502213 154.3438 0.83300006 14241.403348433902 4.44
-22.867744 154.92468 2.4035 13631.03372180229 10.15
-22.896427 154.06326 2.479 13636.548940067994 9.74
-22.843351 154.9372 2.0495 13640.949371383118 7.87
-22.882854 154.05997 3.834 13646.464576642029 9.53
-22.852863 154.93497 1.066 13650.865006962558 4.46
-22.870329 154.05714 3.5930002 13656.380207881215 13.049999
-22.864098 154.93274 2.213 13660.780636483687 7.3849998
-22.870144 154.06067 1.5005001 13666.295837492798 6.045
-22.864029 154.93695 0.81500006 13670.696265823906 3.29
-22.874014 154.06206 2.249 13676.211482024053 5.65
-22.874151 154.92836 1.8230001 13680.611916503869 8.04
-22.870468 154.05836 1.4970001 13686.127132930094 8.62
-22.851673 154.9364 1.9395001 13690.527571026876 9.445
-22.863695 154.05496 1.4390001 13696.042780450894 5.9799995
-22.86542 154.92941 1.3085 13700.443214608706 6.84
-22.85322 154.04984 2.4 13705.958424117533 5.98
-22.85691 154.93207 2.2615001 13710.35886103881 9.5199995
-22.87376 154.05862 4.2370005 13715.87407217524 9.5
-22.849623 154.93456 1.8440001 13720.274505615234 1.36
-22.870564 154.05711 2.551 13725.789713089587 10.799999
-22.862362 154.92978 1.0335001 13730.190145015018 2.625
